user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
Midea-SHDQZY,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,无线,京东快车(搜索),MK-SH06Simple101-瑞博_电水壶/热水瓶_单投,MK-SH06Simple101-端中,35840,1306,3.64%,3766.66,105.1,2.88,410,613159.16,31.39%,162.79
Midea-SHDQZY,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,35804,6461,18.05%,13448.21,375.61,2.08,2147,1407892.31,33.23%,104.69
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,35721,2707,7.58%,12043.2,337.15,4.45,335,105111.53,12.38%,8.73
Midea-SHDQZY,【新】浏览过美的电饭煲但未购买（30）,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,35664,601,1.69%,1617.58,45.36,2.69,147,116917.55,24.46%,72.28
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,35620,2545,7.14%,8665.96,243.29,3.41,836,473486.4,32.85%,54.64
Midea-SHDQZY,自定义-电炖锅兴趣人群-1018,标签人群,无线,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16E102-搜索-,35620,2786,7.82%,7793.31,218.79,2.8,376,70489.85,13.50%,9.04
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),PB12Easy217-瑞博_破壁机_单投,PB12Easy217,35536,184,0.52%,719.26,20.24,3.91,27,21382.5,14.67%,29.73
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,35434,210,0.59%,414.29,11.69,1.97,108,144042.7,51.43%,347.69
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,35258,2441,6.92%,3616.85,102.58,1.48,674,199407.51,27.61%,55.13
Midea-SHDQZY,【新】近30天浏览九阳破壁机-1005,新标签人群,无线,京东快车(搜索),PB12Easy217-瑞博_破壁机_单投,PB12Easy217,35074,2976,8.48%,10388.67,296.19,3.49,554,199853.4,18.62%,19.24
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,PC,京东快车(搜索),PB12Power304-瑞博_破壁机_单投,PB12Power304-端高,35053,817,2.33%,2550.4,72.76,3.12,227,854429.57,27.78%,335.02
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,无线,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,34965,2911,8.33%,7865.98,224.97,2.7,562,148864.36,19.31%,18.93
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,34741,2849,8.20%,5590.87,160.93,1.96,690,584942.53,24.22%,104.62
Midea-SHDQZY,【新】近30天搜索电压力锅未购买-1008,新标签人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,34687,2408,6.94%,3232.67,93.2,1.34,635,431380.13,26.37%,133.44
Midea-SHDQZY,【新】近30天浏览电水壶/热水瓶-1005,新标签人群,PC,京东快车(搜索),SP50Colour201-瑞博_电水壶/热水瓶_单投,SP50Colour201-端低-PI,34608,331,0.96%,751.31,21.71,2.27,83,20330.1,25.08%,27.06
Midea-SHDQZY,自定义-电磁炉兴趣人群,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,34593,2373,6.86%,3502.6,101.25,1.48,661,196831.51,27.86%,56.2
Midea-SHDQZY,【新】近3天搜索电压力锅-1018,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,34583,220,0.64%,531.08,15.36,2.41,34,15903.7,15.45%,29.95
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,34579,3509,10.15%,11712.76,338.72,3.34,783,476685.14,22.31%,40.7
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,34415,3471,10.09%,6514.3,189.29,1.88,917,240296.23,26.42%,36.89
Midea-SHDQZY,【新】近3天浏览电压力锅-1018,新标签人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,34365,3398,9.89%,4364.45,127,1.28,4527,4059641.53,133.23%,930.16
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,34345,2414,7.03%,2564.46,74.67,1.06,876,602317.71,36.29%,234.87
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,34333,2249,6.55%,3995.52,116.38,1.78,312,49079.35,13.87%,12.28
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,34299,193,0.56%,376.46,10.98,1.95,106,143046.7,54.92%,379.98
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,34274,2379,6.94%,3512.64,102.49,1.48,676,199756.51,28.42%,56.87
Midea-SHDQZY,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,无线,京东快车(搜索),PB12Easy217-瑞博_破壁机_单投,PB12Easy217,34270,2923,8.53%,10275.31,299.83,3.52,679,284399.62,23.23%,27.68
Midea-SHDQZY,【新】近30天浏览苏泊尔电饼铛-1005,新标签人群,无线,京东快车(搜索),WJCN30H-瑞博_电饼铛_单投,WJCN30H-端低1,34256,4282,12.50%,7557.82,220.63,1.77,685,187393.59,16.00%,24.79
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,34249,2552,7.45%,4056.53,118.44,1.59,749,676162.91,29.35%,166.69
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-PC,34224,1175,3.43%,3724.85,108.84,3.17,388,189315.68,33.02%,50.83
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,34201,4172,12.20%,9131.05,266.98,2.19,830,315625.29,19.89%,34.57
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,34189,3347,9.79%,11023.42,322.43,3.29,729,313150.79,21.78%,28.41
Midea-SHDQZY,【新】近30天搜索破壁机未购买-1008,新标签人群,无线,京东快车(搜索),PB12Power304-瑞博_破壁机_单投,PB12Power304-端高,34136,3456,10.12%,8601.88,251.99,2.49,691,329200.2,19.99%,38.27
Midea-SHDQZY,【新】近30天搜索料理机未购买-1008,新标签人群,无线,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,34133,1982,5.81%,3464.57,101.5,1.75,243,29221.5,12.26%,8.43
Midea-SHDQZY,自定义-电磁炉兴趣人群,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,34076,2406,7.06%,2548.54,74.79,1.06,874,601899.91,36.33%,236.17
Midea-SHDQZY,【新】近30天电磁炉但半年未购买-1005,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,33955,2371,6.98%,3503.14,103.17,1.48,650,192864.53,27.41%,55.05
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),C22-E301-明辉-电磁炉_单投-copy,C22-E301--明辉-搜索_单投,33876,578,1.71%,1846.56,54.51,3.19,126,74937.35,21.80%,40.58
Midea-SHDQZY,【新】近7天浏览电磁炉-1108,新标签人群,无线,京东快车(搜索),WT2109-明辉-电磁炉_单投,WT2109--明辉-搜索_单投,33726,2037,6.04%,5278.78,156.52,2.59,583,159211.6,28.62%,30.16
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,33717,2350,6.97%,3469.19,102.89,1.48,642,192826.81,27.32%,55.58
Midea-SHDQZY,【新】近30天电磁炉但半年未购买-1005,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,33649,2417,7.18%,2569.73,76.37,1.06,877,602426.91,36.28%,234.43
Midea-SHDQZY,【新】厨小近3天浏览-0614,新标签人群,无线,品牌聚效,618投放-DMP,APP,33612,135,0.40%,1158.09,34.45,8.58,6,977,4.44%,0.84
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,33554,2380,7.09%,2527.38,75.32,1.06,868,600886.81,36.47%,237.75
Midea-SHDQZY,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,无线,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,33521,3362,10.03%,6289.48,187.63,1.87,841,192641.33,25.01%,30.63
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,33478,2779,8.30%,5422.56,161.97,1.95,707,588239.73,25.44%,108.48
Midea-SHDQZY,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16E102-搜索-,33285,2723,8.18%,7531.39,226.27,2.77,360,67667.17,13.22%,8.98
Midea-SHDQZY,【新】近3天搜索电饭煲行业-1018,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,33265,179,0.54%,340.92,10.25,1.9,102,142145.5,56.98%,416.95
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,33216,218,0.66%,517.89,15.59,2.38,31,14937,14.22%,28.84
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,33161,4114,12.41%,9020.63,272.03,2.19,825,314892.39,20.05%,34.91
Midea-SHDQZY,【新】30天浏览美的电饭煲-1009,新标签人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,33145,2477,7.47%,3892.73,117.45,1.57,631,584251.41,25.47%,150.09
Midea-SHDQZY,【新】近3天浏览火锅相关类目-1024,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,33133,2362,7.13%,2507.69,75.69,1.06,867,599893.91,36.71%,239.22
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,33106,3352,10.13%,12101.04,365.52,3.61,955,608946.8,28.49%,50.32
Midea-SHDQZY,【新】近30天浏览电压力锅-1005,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,33042,222,0.67%,528.54,16,2.38,29,12890.7,13.06%,24.39
Midea-SHDQZY,【新】近30天浏览破壁机-1005,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,32784,3348,10.21%,10984.35,335.05,3.28,696,290909.79,20.79%,26.48
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-PC,32724,322,0.98%,636.31,19.44,1.98,149,115227.35,46.27%,181.09
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-PC,32710,1112,3.40%,3545.29,108.39,3.19,391,191568.68,35.16%,54.03
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,32582,2804,8.61%,5555.46,170.51,1.98,690,227480.15,24.61%,40.95
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-PC,32548,1100,3.38%,3507.93,107.78,3.19,374,183852.68,34.00%,52.41
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,32422,2163,6.67%,3832.05,118.19,1.77,291,43903.75,13.45%,11.46
Midea-SHDQZY,【新】近3天搜索电磁炉-1018,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,32195,1916,5.95%,2672.76,83.02,1.39,546,171928.28,28.50%,64.33
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,32124,266,0.83%,411.57,12.81,1.55,42,14317.4,15.79%,34.79
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,32117,345,1.07%,600.1,18.68,1.74,976,571909.07,282.90%,953.02
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,32085,3431,10.69%,4360.69,135.91,1.27,4326,3764450.88,126.09%,863.27
Midea-SHDQZY,自定义-电炖锅兴趣人群-1018,标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,32053,2503,7.81%,10997.19,343.09,4.39,306,99510.06,12.23%,9.05
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-PC,31999,1110,3.47%,3543.44,110.74,3.19,358,182383.98,32.25%,51.47
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,31784,3287,10.34%,11887.1,374,3.62,966,612866.2,29.39%,51.56
Midea-SHDQZY,自定义-豆浆机兴趣人群,标签人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,31760,3915,12.33%,8505.86,267.82,2.17,788,305006.99,20.13%,35.86
Midea-SHDQZY,【新】近7天搜索电压力锅-517,新标签人群,无线,品牌聚效,电压力锅-YL50Easy505,YL50Easy505,31678,196,0.62%,1191.62,37.62,6.08,6,2023,3.06%,1.7
Midea-SHDQZY,自定义-电饭煲兴趣人群,标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,31543,259,0.82%,389.32,12.34,1.5,42,14177.4,16.22%,36.42
Midea-SHDQZY,【新】近3天搜索电磁炉-1018,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,31534,2025,6.42%,2056.27,65.21,1.02,628,518560.06,31.01%,252.18
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,31495,2657,8.44%,5197.68,165.03,1.96,700,587313.03,26.35%,113
Midea-SHDQZY,【新】近30天搜索电压力锅未购买-1008,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,31410,202,0.64%,478.01,15.22,2.37,27,12411.7,13.37%,25.97
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,31392,362,1.15%,625.05,19.91,1.73,983,574131.07,271.55%,918.54
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,31391,237,0.75%,363.25,11.57,1.53,43,15427.4,18.14%,42.47
Midea-SHDQZY,年货节类目购买意向人群【豆浆机】,标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-活动,31351,879,2.80%,913.65,29.14,1.04,112,27718.52,12.74%,30.34
Midea-SHDQZY,智能定向人群,智能定向,无线,品牌聚效,新品电饭煲517,APP,31341,151,0.48%,622.68,19.87,4.12,4,1268,2.65%,2.04
Midea-SHDQZY,【新】近7天浏览电压力锅-1108,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,31274,213,0.68%,508.6,16.26,2.39,27,11922.7,12.68%,23.44
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,31137,251,0.81%,377.27,12.12,1.5,42,14176.4,16.73%,37.58
Midea-SHDQZY,【新】近30天浏览九阳豆浆机-1005,新标签人群,无线,京东快车(搜索),DJ13B-Power301-瑞博_豆浆机_单投,DJ13B-Power301-端中,31107,5216,16.77%,12997.78,417.84,2.49,806,286995.45,15.45%,22.08
Midea-SHDQZY,【新】近30天搜索电饭煲未购买-1008,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,31073,168,0.54%,321.53,10.35,1.91,31,13116.5,18.45%,40.79
Midea-SHDQZY,【新】近7天浏览电饭煲-1108,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,30997,206,0.66%,404.3,13.04,1.96,99,139535.1,48.06%,345.13
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),WJS1222F-瑞博_榨汁机/原汁机_单投,WJS1222F-端中,30862,1738,5.63%,3896.88,126.27,2.24,304,107269.55,17.49%,27.53
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,30856,2083,6.75%,3077.88,99.75,1.48,617,190911.01,29.62%,62.03
Midea-SHDQZY,【新】近3天搜索电饭煲行业-1018,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,30688,222,0.72%,328.74,10.71,1.48,32,10205,14.41%,31.04
Midea-SHDQZY,默认浏览人群,京选人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-PC,30685,315,1.03%,614.78,20.04,1.95,146,113811.35,46.35%,185.13
Midea-SHDQZY,【新】近7天浏览电磁炉-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-活动,30618,1158,3.78%,783.46,25.59,0.68,203,44994.67,17.53%,57.43
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,30533,3168,10.38%,11272.07,369.18,3.56,935,586974.41,29.51%,52.07
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,30492,2225,7.30%,5155.93,169.09,2.32,263,134607.95,11.82%,26.11
Midea-SHDQZY,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),C22-WH2208-明辉-电磁炉_单投,C22-WH2208--明辉-搜索_单投,30370,1941,6.39%,4701.77,154.82,2.42,353,65580.64,18.19%,13.95
Midea-SHDQZY,【新】近30天浏览九阳偏好-1017,新标签人群,无线,京东快车(搜索),DJ13B-Power301-瑞博_豆浆机_单投,DJ13B-Power301-端中,30323,4820,15.90%,11930.26,393.44,2.48,717,217862.36,14.88%,18.26
Midea-SHDQZY,【新】DMP-场景-烹饪,新标签人群,无线,京东快车(搜索),MB-FB40P518-明辉-电饭煲_单投,MB-FB40P518明辉--搜索-电饭煲_单投-,30303,2410,7.95%,7537.22,248.73,3.13,454,181571.45,18.84%,24.09
Midea-SHDQZY,【新】近3天搜索电压力锅-1018,新标签人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,30237,1927,6.37%,4533.83,149.94,2.35,243,125773.95,12.61%,27.74
Midea-SHDQZY,【新】近3天搜索电压力锅-1018,新标签人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,30214,294,0.97%,524.55,17.36,1.78,909,543979.4,309.18%,1037.04
Midea-SHDQZY,【新】近30天搜索料理机未购买-1008,新标签人群,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,30179,2314,7.67%,4403.35,145.91,1.9,301,36840.83,13.01%,8.37
Midea-SHDQZY,【新】电饭煲4L-0213,新标签人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,30171,4125,13.67%,8501.2,281.77,2.06,1946,1359081.85,47.18%,159.87
Midea-SHDQZY,默认购买人群,京选人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,30074,368,1.22%,653.35,21.72,1.78,987,574988.07,268.21%,880.06
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,29914,2306,7.71%,2442.07,81.64,1.06,867,599799.91,37.60%,245.61
Midea-SHDQZY,【新】近30天浏览豆浆机-1005,新标签人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,29899,3824,12.79%,8257,276.16,2.16,763,299993.95,19.95%,36.33
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,29894,2800,9.37%,5328.65,178.25,1.9,713,226495.55,25.46%,42.51
Midea-SHDQZY,自定义-电压力锅兴趣人群-1018,标签人群,PC,京东快车(搜索),WQC60A5-瑞博_电压力锅_单投,WQC60A5-端低,29856,357,1.20%,617.92,20.7,1.73,981,573763.17,274.79%,928.54
Midea-SHDQZY,【新】近7天浏览九阳豆浆机-1111,新标签人群,无线,京东快车(搜索),DJ13B-Power301-瑞博_豆浆机_单投,DJ13B-Power301-端中,29849,4998,16.74%,12438.06,416.7,2.49,776,278395.85,15.53%,22.38
Midea-SHDQZY,【新】近3天浏览电压力锅-1018,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,29827,200,0.67%,478.66,16.05,2.39,27,11922.7,13.50%,24.91
Midea-SHDQZY,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,29816,2192,7.35%,3213.38,107.77,1.47,621,186703.23,28.33%,58.1
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,29728,2022,6.80%,3684.98,123.96,1.82,274,45036.65,13.55%,12.22
Midea-SHDQZY,【新】品牌人群（电炖锅）,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,29725,2123,7.14%,9272.23,311.93,4.37,260,54784.53,12.25%,5.91
Midea-SHDQZY,自定义-破壁机兴趣人群-1018,标签人群,无线,京东快车(搜索),PB12Easy219-瑞博_破壁机_单投,PB12Easy219,29638,2001,6.75%,6231.04,210.24,3.11,486,201080.98,24.29%,32.27
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,29612,2874,9.71%,9528.66,321.78,3.32,629,422949.04,21.89%,44.39
Midea-SHDQZY,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),DJ13B-Power301-瑞博_豆浆机_单投,DJ13B-Power301-端中,29560,4424,14.97%,10691.61,361.69,2.42,930,394262.5,21.02%,36.88
Midea-SHDQZY,【新】近30天浏览苏泊尔电压力锅-1005,新标签人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-PC,29557,886,3.00%,1985.1,67.16,2.24,211,60873.6,23.81%,30.67
Midea-SHDQZY,【新】30天浏览美的电磁炉-1009,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,29519,2281,7.73%,2412.72,81.73,1.06,863,598619.91,37.83%,248.11
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,29495,2755,9.34%,5193.04,176.07,1.88,693,223696.4,25.15%,43.08
Midea-SHDQZY,默认浏览人群,京选人群,无线,京东快车(搜索),多用途锅-明辉_多用途锅_单投,HS136B,29439,1360,4.62%,2616.61,88.88,1.92,159,24315.8,11.69%,9.29
Midea-SHDQZY,【新】近30天浏览苏泊尔电磁炉-1005,新标签人群,无线,京东快车(搜索),WT2109-明辉-电磁炉_单投,WT2109--明辉-搜索_单投,29435,2218,7.54%,5268.8,179,2.38,549,146571.3,24.75%,27.82
Midea-SHDQZY,【新】近30天搜索破壁机未购买-1008,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,29353,2571,8.76%,8680.76,295.74,3.38,421,179794.1,16.37%,20.71
Midea-SHDQZY,【新】品牌浏览人群-15天（未购买电炖锅）,新标签人群,无线,京东快车(搜索),电炖锅-明辉power501-_单投-,DZ08Easy102-搜索-copy,29347,1286,4.38%,4011.91,136.71,3.12,109,30940.55,8.48%,7.71
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,29341,2153,7.34%,4989.59,170.06,2.32,259,133852.95,12.03%,26.83
Midea-SHDQZY,近90天内购买所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-PC,29271,887,3.03%,1946.56,66.5,2.19,405,251835.05,45.66%,129.37
Midea-SHDQZY,近90天内购买所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,29249,4886,16.70%,10522.77,359.77,2.15,2091,1381017.79,42.80%,131.24
Midea-SHDQZY,默认购买人群,京选人群,无线,京东快车(搜索),WJS1222F-瑞博_榨汁机/原汁机_单投,WJS1222F-端中,29241,1710,5.85%,3818.21,130.58,2.23,306,105663.45,17.89%,27.67
